1521333421.029000 /muse/acc fff  257.8129 941.4077 132.81271
1521333446.194000 /muse/elements/beta_relative ffff  0.1231486 0.07913627 0.059044298 0.043076
1521333446.194000 /muse/elements/delta_relative ffff  0.293962 0.6995471 0.6910286 0.605917
1521333446.195000 /muse/elements/gamma_relative ffff  0.07042448 0.035637222 0.07560505 0.015556049
1521333446.195000 /muse/elements/theta_relative ffff  0.08821371 0.05753128 0.061949495 0.2016686
1521333446.195000 /muse/elements/horseshoe ffff  1.0 1.0 1.0 1.0
1521333446.195000 /muse/elements/is_good iiii  1 1 1 1
1521333446.195000 /muse/elements/blink i  0
1521333446.195000 /muse/elements/jaw_clench i  0
1521333446.195000 /muse/elements/touching_forehead i  1
1521333446.195000 /muse/elements/experimental/concentration f  0.0
1521333446.195000 /muse/elements/experimental/mellow f  0.037951577
1521333446.196000 /muse/elements/raw_fft0 fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff  8.284697 10.915251 5.29964 1.655402 0.3659068 -3.6169772 -4.6642385 -7.4574347 -6.041124 -5.8166924 -13.903406 -8.824145 -3.9458442 -1.1919864 -0.8114559 -5.208327 -10.319842 -6.8600736 -9.773166 -10.372709 -14.1687565 -13.937898 -10.510421 -7.543984 -4.7073708 -10.785762 -13.671556 -14.172375 -13.8008995 -10.132589 -10.732057 -13.677224 -10.413445 -9.780027 -11.034401 -9.234162 -10.269487 -7.923556 -15.855133 -15.133642 -18.201532 -16.301704 -18.634706 -15.0390005 -10.054858 -7.8094764 -9.543658 -6.9605722 -14.579858 -15.813921 -16.49449 -15.851625 -17.797434 -16.020563 -18.327961 -17.824448 -16.54368 -12.828375 -9.531428 -15.45295 -18.617344 -16.274036 -15.14988 -18.037725 -16.29654 -20.207312 -23.174154 -24.46684 -27.77132 -27.657124 -29.611399 -26.62858 -25.067575 -18.083647 -14.021524 -18.030529 -18.00923 -20.421701 -17.747803 -14.488465 -14.872552 -13.57134 -16.378843 -22.655584 -19.302786 -15.36967 -18.023335 -21.958628 -24.638996 -21.15929 -15.401961 -12.480648 -18.568228 -15.178666 -13.712969 -18.141308 -17.749323 -14.832313 -13.803827 -19.622572 -19.982777 -15.410107 -16.45716 -19.398096 -25.888395 -21.018147 -15.728635 -19.968554 -22.025723 -19.678045 -20.112638 -21.907736 -24.917397 -26.227304 -21.87112 -18.860018 -22.658632 -20.853832 -20.923183 -16.86075 -19.025995 -27.523127 -25.977894 -21.847227 -28.143269 -25.81084 -22.101496 -22.268864 -20.807314
1521333446.197000 /muse/elements/raw_fft1 fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff  1.971386 9.0546465 3.2496142 -1.2150652 -6.0527415 -14.170002 -16.06896 -13.641413 -12.061611 -12.632384 -17.804205 -17.407448 -12.079531 -17.53564 -13.77335 -14.167465 -15.100441 -16.644716 -17.521814 -16.567219 -16.737103 -18.649261 -17.317856 -16.600786 -19.968243 -19.398947 -19.781244 -17.533121 -19.409906 -19.445484 -18.152918 -17.749254 -21.812838 -20.563086 -17.335913 -19.49805 -21.900414 -20.952625 -18.575264 -18.186066 -19.824635 -20.445007 -23.621077 -20.209343 -20.843876 -25.471214 -23.65761 -21.394537 -26.084608 -22.950514 -24.528135 -31.321915 -31.919548 -25.784803 -21.559267 -24.135462 -25.995012 -23.654812 -21.531704 -24.166634 -27.335375 -28.484634 -27.579895 -25.630013 -24.552969 -28.622892 -31.186337 -34.054493 -37.803337 -36.919746 -34.595287 -29.40577 -27.1157 -27.978329 -27.656979 -27.98694 -30.415136 -28.324684 -25.838215 -26.343252 -27.125391 -26.694399 -22.322592 -22.669529 -21.885946 -23.461971 -23.747885 -22.457743 -20.146343 -20.969297 -18.413595 -19.896347 -21.56833 -24.907131 -24.36257 -26.822325 -28.015963 -25.747206 -25.383484 -20.898531 -21.833092 -27.368792 -26.468801 -24.596498 -23.101149 -24.998373 -27.538654 -26.095762 -26.135962 -28.748936 -23.897598 -26.206985 -30.978346 -28.656776 -31.4446 -34.090103 -29.251757 -26.78405 -31.227499 -37.697002 -32.875748 -31.69399 -40.46493 -30.796148 -27.538754 -30.33872 -35.18845 -31.881289 -30.971888
1521333446.198000 /muse/elements/raw_fft2 fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff  9.126163 11.335572 2.0036664 -3.5375273 -10.051815 -16.738039 -16.178268 -10.67251 -14.180538 -13.3721695 -13.534599 -15.149261 -14.24177 -18.605658 -18.231049 -19.06704 -19.705774 -20.25773 -18.087732 -16.326101 -20.222141 -19.337883 -23.41214 -22.543392 -18.734682 -21.768187 -26.09601 -21.247257 -18.338762 -18.871107 -21.233913 -24.039442 -22.843761 -16.953323 -17.191769 -15.656609 -16.505636 -19.752476 -18.139399 -18.96203 -19.682692 -20.415287 -17.956703 -21.042452 -15.303662 -15.663276 -22.498394 -27.088186 -20.717728 -16.896313 -19.61087 -16.46156 -18.80667 -24.02294 -28.249249 -23.805996 -24.65889 -20.864054 -19.205975 -22.747765 -22.84967 -19.64452 -21.81827 -22.448803 -26.236507 -31.062597 -27.417646 -30.214668 -30.824297 -36.98289 -32.036644 -28.8756 -28.997421 -27.69663 -25.451687 -28.257881 -25.032358 -24.57506 -24.570871 -23.1565 -25.141205 -22.981129 -22.946163 -27.980247 -30.790903 -26.277952 -24.232908 -25.218534 -23.982492 -23.080128 -22.209597 -24.88129 -22.506083 -26.901745 -25.603811 -21.581442 -22.660692 -26.001472 -25.950584 -24.535255 -22.424026 -25.060616 -32.993492 -29.1301 -28.080126 -26.23689 -28.61041 -25.113668 -22.744373 -23.20933 -32.12363 -24.6711 -24.577154 -23.595526 -26.757477 -31.776222 -30.683058 -27.902916 -31.843143 -32.249283 -30.612041 -31.30855 -26.705435 -29.034386 -27.381052 -30.116272 -34.589523 -29.655638 -31.06587
1521333446.200000 /muse/elements/raw_fft3 fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff  8.480354 15.141037 11.381137 6.757633 7.3091297 3.1670158 -2.0626857 1.4310577 2.6115062 -1.0427856 -9.279024 -9.037003 -2.6607623 -9.058509 -3.7497368 -1.1386669 -5.9490366 -13.460624 -13.04833 -12.667334 -10.707395 -11.164282 -8.7482 -5.5445266 -12.908136 -14.688346 -17.69783 -19.554853 -12.249232 -10.419878 -13.772314 -10.429639 -10.316912 -14.173944 -12.403297 -12.402614 -11.286032 -15.251199 -15.853826 -17.053513 -18.218666 -18.677172 -16.871387 -19.205774 -20.128613 -11.341801 -11.34716 -19.689686 -19.397243 -15.709992 -13.01823 -12.86232 -20.893475 -20.384605 -15.036941 -15.450019 -15.328295 -16.436005 -18.998758 -13.787466 -14.379665 -20.514898 -15.8138 -17.878744 -21.859097 -24.895308 -21.42919 -24.298138 -30.176767 -29.445034 -29.615475 -25.881475 -23.95783 -21.605337 -19.206348 -21.459723 -21.136356 -19.521769 -18.40478 -15.766403 -18.678852 -17.49415 -19.354864 -22.711086 -17.758614 -16.856796 -18.648888 -21.04032 -20.291851 -19.819494 -18.54746 -21.170012 -20.332064 -19.900633 -20.182457 -25.054148 -19.680397 -20.947649 -19.903875 -20.67449 -20.778282 -21.662401 -21.454834 -23.004375 -20.138039 -25.097252 -22.93594 -21.389862 -21.494095 -20.067535 -18.502918 -19.694551 -17.210962 -16.83647 -19.0104 -22.760881 -23.964687 -24.213852 -30.042025 -31.180346 -27.215414 -30.574432 -24.966751 -24.65073 -29.766037 -27.61972 -29.700096 -30.330889 -26.332832
1521333446.200000 /muse/elements/low_freqs_absolute ffff  0.75322086 0.40641817 0.33020172 1.4723039
1521333446.200000 /muse/elements/alpha_absolute ffff  0.7985808 -0.36501044 -0.49592036 0.6915142
1521333446.200000 /muse/elements/beta_absolute ffff  0.26138723 -0.5743471 -0.77540267 0.1993507
1521333446.200000 /muse/elements/delta_absolute ffff  0.63924897 0.3720943 0.2929154 1.3475285
1521333446.200000 /muse/elements/gamma_absolute ffff  0.018681424 -0.9208188 -0.6680298 -0.2429854
1521333446.200000 /muse/elements/theta_absolute ffff  0.11649385 -0.7128186 -0.7545428 0.8697536
1521333446.200000 /muse/elements/alpha_session_score ffff  1.0 0.12698413 0.025316456 0.6219512
1521333446.200000 /muse/elements/beta_session_score ffff  0.0882353 0.12820514 0.0 0.1388889
1521333446.200000 /muse/elements/delta_session_score ffff  0.338843 0.33333334 0.2264151 0.36893204
1521333446.201000 /muse/elements/gamma_session_score ffff  0.16216215 0.3846154 1.0 0.046511628
1521333446.201000 /muse/elements/theta_session_score ffff  0.35 0.0 0.0 0.4125
1521333446.201000 /muse/eeg ffff  917.899047852 830.715087891 738.596191406 919.544006348
1521333446.201000 /muse/eeg ffff  919.544006348 832.360046387 733.661254883 921.188964844
1521333446.201000 /muse/eeg ffff  924.478942871 832.360046387 732.016235352 922.833984375
1521333446.201000 /muse/eeg ffff  924.478942871 834.005004883 730.371276855 926.123962402
1521333446.201000 /muse/eeg ffff  926.123962402 834.005004883 728.726318359 932.703857422
1521333446.201000 /muse/eeg ffff  926.123962402 835.650024414 725.436340332 932.703857422
1521333446.201000 /muse/eeg ffff  916.25402832 837.29498291 725.436340332 934.348815918
1521333446.201000 /muse/eeg ffff  917.899047852 837.29498291 723.791320801 937.638793945
1521333446.201000 /muse/eeg ffff  927.768920898 837.29498291 727.081298828 934.348815918
1521333446.201000 /muse/eeg ffff  917.899047852 835.650024414 727.081298828 935.993835449
1521333446.201000 /muse/eeg ffff  916.25402832 834.005004883 727.081298828 934.348815918
1521333446.201000 /muse/acc fff  253.906646729 937.501464844 136.718963623
1521333446.217000 /muse/acc fff  257.812896729 941.407714844 136.718963623
1521333446.235000 /muse/acc fff  253.906646729 941.407714844 136.718963623
1521333446.270000 /muse/eeg ffff  919.544006348 832.360046387 728.726318359 932.703857422
1521333446.270000 /muse/eeg/quantization iiii  1 1 1 1
1521333446.270000 /muse/eeg ffff  917.899047852 829.070068359 727.081298828 935.993835449
1521333446.270000 /muse/eeg ffff  924.478942871 827.425109863 725.436340332 939.283752441
1521333446.270000 /muse/eeg ffff  926.123962402 827.425109863 723.791320801 942.573730469
1521333446.270000 /muse/eeg ffff  916.25402832 825.780151367 722.146362305 947.508666992
1521333446.270000 /muse/eeg ffff  917.899047852 825.780151367 720.501403809 950.79864502
1521333446.270000 /muse/eeg ffff  921.188964844 827.425109863 717.211425781 954.088623047
1521333446.270000 /muse/eeg ffff  917.899047852 825.780151367 713.921447754 957.378540039
1521333446.271000 /muse/eeg ffff  927.768920898 829.070068359 710.631530762 954.088623047
1521333446.271000 /muse/eeg ffff  931.058898926 829.070068359 708.98651123 950.79864502
1521333446.271000 /muse/eeg ffff  929.413879395 832.360046387 704.051574707 949.153686523
1521333446.272000 /muse/elements/alpha_relative ffff  0.40646297 0.1265821 0.11053137 0.12806207
1521333446.272000 /muse/elements/beta_relative ffff  0.11445872 0.07178974 0.053450193 0.040063307
1521333446.273000 /muse/elements/delta_relative ffff  0.32790688 0.7172153 0.70977646 0.6208872
1521333446.273000 /muse/elements/gamma_relative ffff  0.066461265 0.029931532 0.06538257 0.014394349
1521333446.273000 /muse/elements/theta_relative ffff  0.0847102 0.05448133 0.060859427 0.19659305
1521333446.273000 /muse/elements/horseshoe ffff  1.0 1.0 1.0 1.0
1521333446.273000 /muse/elements/is_good iiii  1 1 1 1
1521333446.273000 /muse/elements/blink i  0
1521333446.273000 /muse/elements/jaw_clench i  0
1521333446.273000 /muse/elements/touching_forehead i  1
1521333446.273000 /muse/elements/experimental/concentration f  0.0
1521333446.273000 /muse/elements/experimental/mellow f  0.051596697
1521333446.274000 /muse/elements/raw_fft0 fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff  9.947414 13.0422 6.1185217 2.5327232 0.5251659 -3.685516 -4.8758216 -7.105418 -5.3083816 -5.202639 -14.063156 -8.059372 -3.7370982 -0.7835085 0.10357146 -4.0694027 -8.841888 -6.679716 -8.459325 -10.741658 -15.0525675 -13.732374 -10.610899 -8.234564 -5.220929 -10.832873 -11.81763 -14.015215 -14.589649 -10.957417 -10.951795 -14.149962 -10.693018 -10.081607 -11.532616 -9.417966 -10.418535 -7.882573 -15.188948 -15.160593 -17.85593 -15.77949 -17.829468 -14.755161 -10.162289 -7.807836 -10.269521 -6.8938727 -14.776913 -16.993397 -17.459377 -15.574718 -16.774975 -15.403061 -17.328543 -16.793419 -15.691305 -12.522868 -9.450448 -15.559632 -18.452814 -16.194658 -15.018385 -18.355036 -16.72304 -20.76279 -23.477905 -24.693686 -27.697832 -27.218746 -29.11932 -26.538057 -25.344883 -18.437382 -14.294398 -17.292597 -18.159704 -19.896978 -17.4992 -15.092391 -16.380005 -14.536498 -16.61807 -23.86474 -18.959656 -14.782839 -17.658504 -20.583822 -24.748322 -22.886934 -15.838026 -12.237926 -17.334532 -14.555297 -13.505687 -17.478003 -16.995346 -14.925109 -13.152 -19.64476 -19.917316 -15.294014 -16.738539 -19.776917 -25.928606 -21.479673 -16.383053 -20.97776 -22.960155 -19.820879 -20.012997 -22.790844 -25.254015 -24.635368 -21.372849 -19.028543 -22.434824 -20.895811 -20.024422 -17.239944 -19.478264 -27.614735 -25.440208 -21.870975 -28.043858 -25.40138 -21.71506 -21.520908 -20.059582
1521333446.275000 /muse/elements/raw_fft1 fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff  0.79254377 9.466343 4.048518 -0.003947442 -4.741707 -12.736557 -15.887356 -13.774308 -11.572206 -11.685199 -17.005905 -17.19774 -11.564367 -17.62878 -13.862889 -12.66733 -14.720059 -15.823969 -17.402512 -16.763266 -16.979465 -20.018003 -17.854666 -16.643759 -19.897657 -20.096165 -20.186203 -17.293446 -19.07626 -19.43282 -18.940153 -18.496246 -22.548391 -19.823893 -16.736277 -20.068285 -22.017462 -20.834599 -18.91657 -18.262747 -19.908457 -20.587305 -23.567013 -20.723234 -21.539026 -26.74923 -24.376848 -21.396704 -25.343674 -23.317186 -24.149326 -31.778763 -32.45399 -25.957878 -22.02967 -24.823328 -26.387209 -23.526188 -21.133 -22.83027 -28.206825 -28.658932 -28.086603 -26.48085 -24.460678 -28.067186 -30.989046 -33.82782 -36.419716 -36.711964 -34.99932 -30.369398 -27.303976 -27.763376 -27.59874 -28.149288 -31.445131 -29.006607 -26.53772 -25.726812 -26.282978 -28.305779 -23.45355 -23.418516 -22.36441 -23.573107 -23.9842 -23.33681 -20.392239 -21.574926 -18.860476 -20.326664 -21.613533 -25.302267 -24.489525 -26.212795 -27.801725 -25.840433 -24.634281 -20.47007 -21.032183 -26.131418 -26.450445 -24.335333 -23.118967 -25.199741 -27.628574 -26.93833 -25.824657 -27.60704 -23.276873 -25.98861 -30.368145 -29.056583 -32.10449 -33.552017 -29.336245 -26.922968 -31.72167 -37.28149 -32.15011 -30.57025 -38.594234 -30.623648 -27.612171 -30.370876 -34.516407 -31.393192 -30.070662
1521333446.276000 /muse/elements/raw_fft2 fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff  11.026338 13.831891 3.6471777 -4.2942047 -9.5627985 -16.104994 -13.259583 -10.638044 -13.633545 -12.70962 -13.861355 -15.865932 -13.495281 -19.054415 -18.980598 -18.65019 -18.388882 -20.295317 -17.3264 -15.600046 -20.31737 -18.791676 -23.39035 -20.82166 -18.211538 -21.710707 -23.468542 -20.893492 -18.426895 -18.7365 -21.641088 -22.968641 -22.268549 -16.908215 -16.527779 -14.904514 -16.721813 -19.762892 -18.238773 -18.577524 -19.580797 -20.63291 -18.667603 -21.648754 -15.676504 -15.695409 -21.55286 -26.042316 -21.61498 -17.469318 -20.38857 -16.312601 -18.96496 -22.706928 -28.15819 -23.270199 -24.337559 -20.58314 -18.960297 -22.49726 -23.339167 -20.162457 -21.3829 -22.570871 -26.943043 -28.837137 -28.60044 -32.032795 -28.732943 -35.854324 -30.929407 -28.945385 -28.916887 -27.477129 -25.524086 -27.438631 -24.55133 -24.253231 -23.91139 -22.671339 -24.055838 -22.918514 -23.654232 -29.923836 -29.834366 -26.488745 -24.33218 -24.871044 -23.58655 -22.39837 -22.066193 -25.090992 -22.750095 -26.627556 -25.602901 -21.92935 -23.028316 -25.824362 -26.274412 -24.114067 -22.413418 -25.017696 -32.635677 -28.382801 -29.37249 -27.018839 -26.510874 -24.878908 -23.141708 -23.93745 -32.600807 -23.755636 -24.20842 -23.91014 -27.90753 -29.541008 -30.61889 -28.011074 -31.664125 -33.330307 -31.25375 -30.896044 -25.843348 -28.550785 -26.923264 -29.56963 -33.625225 -29.460337 -31.34791
1521333446.277000 /muse/elements/raw_fft3 fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff  8.840903 15.189233 12.219783 7.6696353 7.4121685 1.7946286 -1.8688904 0.5800578 3.4879415 0.3948841 -8.730725 -8.417628 -3.1189399 -9.276226 -5.6187663 -1.2620798 -5.5524144 -11.39012 -12.730335 -13.101937 -11.2571 -10.697861 -9.469883 -6.2412543 -13.743456 -14.9218235 -18.623117 -19.91684 -12.246223 -10.601428 -13.616683 -11.23518 -10.428351 -14.026927 -11.656457 -12.1790495 -11.377725 -15.657083 -14.921887 -16.86685 -18.164465 -18.806232 -17.330048 -19.185717 -19.595245 -11.560764 -11.786932 -19.402235 -19.991842 -16.227777 -13.084335 -12.300452 -20.875217 -19.94813 -14.811393 -15.008184 -15.60106 -16.447208 -19.127434 -13.202721 -14.237255 -20.976469 -15.879923 -16.799269 -21.623405 -25.118883 -20.041092 -23.571146 -28.759018 -28.106386 -29.49236 -25.921955 -23.370838 -21.601477 -19.746695 -21.512014 -21.703186 -18.880732 -18.080381 -16.589773 -19.147951 -17.611856 -18.975365 -22.352358 -17.785868 -16.69582 -18.844612 -21.174189 -20.64655 -20.374521 -18.453806 -20.611824 -20.030981 -19.988825 -19.67745 -24.469065 -19.658089 -21.293726 -20.017078 -20.091652 -20.302778 -21.889624 -21.099195 -23.2311 -21.183592 -27.395058 -24.29173 -22.709005 -21.89324 -20.268389 -18.825745 -20.551538 -18.032242 -17.578285 -19.003485 -22.693762 -24.194061 -24.785784 -30.190275 -27.828245 -26.487768 -31.600065 -25.89553 -25.287815 -28.484001 -27.15854 -27.84139 -30.902012 -25.996075
1521333446.277000 /muse/elements/low_freqs_absolute ffff  0.8221513 0.48206502 0.41766736 1.5083481
1521333446.277000 /muse/elements/alpha_absolute ffff  0.81562513 -0.30300924 -0.4256963 0.7032913
1521333446.277000 /muse/elements/beta_absolute ffff  0.265253 -0.5493192 -0.7412326 0.1986176
1521333446.277000 /muse/elements/delta_absolute ffff  0.72235465 0.45026797 0.38193974 1.3888836
1521333446.277000 /muse/elements/gamma_absolute ffff  0.029172711 -0.9292526 -0.65371984 -0.24593714
1521333446.277000 /muse/elements/theta_absolute ffff  0.13453984 -0.66913384 -0.684854 0.889439
1521333446.277000 /muse/elements/alpha_session_score ffff  1.0 0.23809524 0.11392405 0.63414633
1521333446.277000 /muse/elements/beta_session_score ffff  0.0882353 0.20512821 0.0 0.1388889
1521333446.277000 /muse/elements/delta_session_score ffff  0.40495867 0.41121495 0.2866242 0.41747573
1521333446.277000 /muse/elements/gamma_session_score ffff  0.1891892 0.34615386 1.0 0.023255814
1521333446.277000 /muse/elements/theta_session_score ffff  0.37288135 0.0 0.029411765 0.4375
